NCESID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,ENROLLMENT,START_GRAD,END_GRADE,FULL_TIME_
360008605882,DREAMYARD PREPARATORY SCHOOL,240 EAST 172ND ST,BRONX,NY,10457,(718) 410-4242,1,1,369,BRONX COUNTY,36005,US,40.839847,-73.911302,348,09,12,21
360008700130,PS 23 THE NEW CHILDREN S SCHOOL,2151 WASHINGTON AVE,BRONX,NY,10457,(718) 584-3992,1,1,565,BRONX COUNTY,36005,US,40.853246,-73.894821,520,PK,03,45
360008602250,PS 58,459 EAST 176TH ST,BRONX,NY,10457,(718) 583-6866,1,1,482,BRONX COUNTY,36005,US,40.846266,-73.898919,441,KG,05,41
360008705183,FORDHAM HIGH SCHOOL FOR THE ARTS,500 EAST FORDHAM RD,BRONX,NY,10458,(718) 733-4656,1,1,410,BRONX COUNTY,36005,US,40.859696,-73.888428,385,09,12,25
360008700739,PS 209,313 EAST 183RD ST,BRONX,NY,10458,(718) 364-0085,1,1,291,BRONX COUNTY,36005,US,40.856825,-73.897669,268,PK,02,23
360008701958,GRACE H DODGE CAREER AND TECHNICAL HIGH SCHOOL,2474 CROTONA AVE,BRONX,NY,10458,(718) 584-2700,3,1,1224,BRONX COUNTY,36005,US,40.855457,-73.88252,1160,09,12,64
360008602338,PS 88 S SILVERSTEIN LITTLE SPARROW SCHOOL,1340 SHERIDAN AVE,BRONX,NY,10456,(718) 681-6220,1,1,244,BRONX COUNTY,36005,US,40.837054,-73.913531,221,KG,03,23
360008705184,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS AND TECHNO,500 EAST FORDHAM RD,BRONX,NY,10458,(718) 733-5024,1,1,478,BRONX COUNTY,36005,US,40.859693,-73.888457,449,09,12,29
360008702067,PS 9 RYER AVENUE ELEMENTARY SCHOOL,230 EAST 183RD ST,BRONX,NY,10458,(718) 584-3291,1,1,786,BRONX COUNTY,36005,US,40.856737,-73.898749,734,PK,05,52
360008602465,PS 126 DR MARJORIE H DUNBAR,175 WEST 166TH ST,BRONX,NY,10452,(718) 681-6120,1,1,787,BRONX COUNTY,36005,US,40.836161,-73.928278,735,PK,06,52
360008705185,BRONX HIGH SCHOOL LAW AND COMMUNITY SERVICES,500 EAST FORDHAM RD,BRONX,NY,10458,(718) 733-5274,1,1,462,BRONX COUNTY,36005,US,40.859666,-73.888438,432,09,12,30
360008702150,PS 32 BELMONT,690 EAST 183RD ST,BRONX,NY,10458,(718) 584-3645,1,1,812,BRONX COUNTY,36005,US,40.851949,-73.886064,751,KG,05,61
360008702179,PS 20 GEORGE J WERDAN III,3050 WEBSTER AVE,BRONX,NY,10458,(718) 515-9370,1,1,1151,BRONX COUNTY,36005,US,40.869627,-73.87905,1084,PK,08,67
360009002477,PS 129 TWINS PARKS UPPER,2055 MAPES AVE,BRONX,NY,10460,(718) 933-5976,1,1,599,BRONX COUNTY,36005,US,40.845935,-73.886429,562,06,08,37
360009002541,PS 150 CHARLES JAMES FOX,920 EAST 167TH ST,BRONX,NY,10459,(718) 328-7729,1,1,977,BRONX COUNTY,36005,US,40.82598,-73.894376,916,PK,05,61
360008702316,JHS 80 THE MOSHOLU PARKWAY,149 EAST MOSHOLU PARKWAY NORTH,BRONX,NY,10467,(718) 405-6300,1,1,690,BRONX COUNTY,36005,US,40.876748,-73.88142,647,06,08,43
360009002672,PS 198,1180 TINTON AVE,BRONX,NY,10456,(718) 842-5656,1,1,66,BRONX COUNTY,36005,US,40.828524,-73.900164,54,05,05,12
360009004878,"IS 318 MATH, SCIENCE AND TECH THROUGH ARTS SCHOOL",1919 PROSPECT AVE,BRONX,NY,10457,(718) 294-8504,1,1,412,BRONX COUNTY,36005,US,40.843756,-73.890036,385,06,08,27
360008702513,RIVERDALE KINGSBRIDGE ACADEMY (MS HS 141),660 WEST 237TH ST,BRONX,NY,10463,(718) 796-8516,1,1,1412,BRONX COUNTY,36005,US,40.888119,-73.914421,1336,06,12,76
360009000744,BRONX REGIONAL HIGH SCHOOL,1010 REV J A POLITE AVE,BRONX,NY,10459,(718) 991-2020,4,1,354,BRONX COUNTY,36005,US,40.823408,-73.898482,339,10,12,15
360009002706,PS 211,1919 PROSPECT AVE,BRONX,NY,10457,(718) 901-0436,1,1,722,BRONX COUNTY,36005,US,40.843742,-73.890019,675,PK,08,47
360008805800,THE FORWARD SCHOOL,3710 BARNES AVE,BRONX,NY,10467,(718) 652-0519,1,1,261,BRONX COUNTY,36005,US,40.880843,-73.860538,239,06,08,22
360009001315,BRONX COALITION COMMUNITY HIGH SCHOOL,1300 BOYNTON AVE,BRONX,NY,10472,(718) 860-8200,1,2,0,BRONX COUNTY,36005,US,40.831844,-73.878615,-2,09,12,-2
360009003353,PS 195,1250 WARD AVE,BRONX,NY,10472,(718) 861-4461,1,1,856,BRONX COUNTY,36005,US,40.830799,-73.877477,803,PK,05,53
360008703795,PS 340,25 WEST 195TH ST,BRONX,NY,10468,(718) 220-1830,1,1,645,BRONX COUNTY,36005,US,40.869378,-73.89714,604,PK,06,41
360008805880,ASPIRE PREPARATORY MIDDLE SCHOOL,2441 WALLACE AVE,BRONX,NY,10467,(718) 231-6592,1,1,427,BRONX COUNTY,36005,US,40.862528,-73.865051,394,06,08,33
360009001332,WINGS ACADEMY,1122 EAST 180TH ST,BRONX,NY,10460,(718) 597-1751,1,1,561,BRONX COUNTY,36005,US,40.841457,-73.875248,532,09,12,29
360009003369,PS 196,1250 WARD AVE,BRONX,NY,10472,(718) 328-7187,1,1,848,BRONX COUNTY,36005,US,40.830792,-73.877481,797,PK,05,51
360009002194,PS 44 DAVID C FARRAGUT,1825 PROSPECT AVE,BRONX,NY,10457,(718) 583-2360,1,1,354,BRONX COUNTY,36005,US,40.842549,-73.890953,326,PK,05,28
360009005169,SCHOOL OF PERFORMING ARTS,977 FOX ST,BRONX,NY,10459,(718) 589-4844,1,1,351,BRONX COUNTY,36005,US,40.822112,-73.894393,325,06,08,26
360009003847,BRONX LITTLE SCHOOL,1827 ARCHER ST,BRONX,NY,10460,(718) 792-2650,1,1,317,BRONX COUNTY,36005,US,40.831848,-73.878625,296,PK,05,21
360009002219,PS 50 CLARA BARTON,1550 VYSE AVE,BRONX,NY,10460,(718) 542-2650,1,1,538,BRONX COUNTY,36005,US,40.834266,-73.887165,502,PK,05,36
360009005679,EAST BRONX ACADEMY FOR THE FUTURE,1716 SOUTHERN BLVD,BRONX,NY,10460,(718) 861-8641,1,1,663,BRONX COUNTY,36005,US,40.836909,-73.887684,617,06,12,46
360009005166,ESMT IS 190,1550 CROTONA PARK EAST,BRONX,NY,10460,(718) 620-9423,1,1,265,BRONX COUNTY,36005,US,40.836412,-73.892781,246,06,08,19
360009005509,PS 66 SCHOOL OF HIGHER EXPECTATIONS,1001 JENNINGS ST,BRONX,NY,10460,(718) 542-2974,1,1,692,BRONX COUNTY,36005,US,40.83127,-73.886684,638,PK,05,54
360009002373,JHS 98 HERMAN RIDDER,1619 BOSTON RD,BRONX,NY,10460,(718) 589-8200,1,1,452,BRONX COUNTY,36005,US,40.836263,-73.890264,421,06,08,31
360009005690,FREDERICK DOUGLAS ACADEMY V MIDDLE SCHOOL,2111 CROTONA AVE,BRONX,NY,10457,(718) 561-1617,1,1,269,BRONX COUNTY,36005,US,40.848686,-73.888935,250,06,08,19
360009005805,MOTT HALL V,1551 EAST 172ND ST,BRONX,NY,10472,(718) 620-8160,1,1,515,BRONX COUNTY,36005,US,40.845936,-73.886454,476,06,10,39
360009002388,PS 102 JOSEPH O LORETAN,1827 ARCHER ST,BRONX,NY,10460,(718) 792-4003,1,1,476,BRONX COUNTY,36005,US,40.837886,-73.865979,441,03,05,35
360009005682,PERFORMANCE CONSERVATORY HIGH SCHOOL,1619 BOSTON RD,BRONX,NY,10475,(718) 991-0860,1,1,275,BRONX COUNTY,36005,US,40.836248,-73.890268,260,09,12,15
360011105662,BRONX LIGHTHOUSE CHARTER SCHOOL,1001 INTERVALE AVE,BRONX,NY,10459,(646) 915-0025,1,1,560,BRONX COUNTY,36005,US,40.823208,-73.8972,524,KG,09,36
360009005689,BRONX LATIN SCHOOL,800 HOME ST,BRONX,NY,10456,(718) 991-6349,1,1,451,BRONX COUNTY,36005,US,40.827385,-73.900565,418,06,12,33
360009005808,NEW DAY ACADEMY,800 HOME ST,BRONX,NY,10456,(718) 542-1155,1,1,204,BRONX COUNTY,36005,US,40.82743,-73.900707,188,07,12,16
360009005809,METROPOLITAN HIGH SCHOOL,1180 REV J A POLITE AVE,BRONX,NY,10459,(718) 991-4634,1,1,363,BRONX COUNTY,36005,US,40.827443,-73.897219,339,09,12,24
360016105893,SOUTH BRONX CLASSICAL CHARTER SCHOOL,977 FOX ST,BRONX,NY,10459,(718) 860-4340,1,1,348,BRONX COUNTY,36005,US,40.822114,-73.894381,322,KG,05,26
360008602751,PS 236 LANGSTON HUGHES,499 EAST 175TH ST,BRONX,NY,10457,(718) 583-7510,1,1,440,BRONX COUNTY,36005,US,40.844811,-73.898567,407,PK,02,33
360009005691,KNOWLEDGE AND POWER PREPARATORY ACADEMY III,2055 MAPES AVE,BRONX,NY,10460,(718) 561-3580,1,1,341,BRONX COUNTY,36005,US,40.845936,-73.886474,323,06,08,18
360016305923,INTERNATIONAL LEADERSHIP CHARTER SCHOOL,2900 EXTERIOR ST FL 1R,BRONX,NY,10463,(212) 437-8361,1,1,344,BRONX COUNTY,36005,US,40.876624,-73.905966,322,09,12,22
360008602961,"BRONX SCHOOL FOR LAW, GOVERNMENT AND JUSTICE",244 EAST 163RD ST,BRONX,NY,10451,(718) 410-3430,1,1,810,BRONX COUNTY,36005,US,40.827559,-73.918988,763,06,12,47
360009005692,ACCION ACADEMY,1825 PROSPECT AVE,BRONX,NY,10457,(718) 294-0514,1,1,210,BRONX COUNTY,36005,US,40.84256,-73.890967,193,06,08,17
360008805953,BRONX GREEN MIDDLE SCHOOL,2441 WALLACE AVE,BRONX,NY,10467,(718) 325-6593,1,1,383,BRONX COUNTY,36005,US,40.86252,-73.865047,357,06,08,26
360009005806,FANNIE LOU HAMER MIDDLE SCHOOL,1001 JENNINGS ST,BRONX,NY,10460,(718) 860-2707,1,1,270,BRONX COUNTY,36005,US,40.831274,-73.886687,252,06,08,18
360008603742,PS IS 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SC,1220 GERARD AVE,BRONX,NY,10452,(718) 410-7230,1,1,922,BRONX COUNTY,36005,US,40.835766,-73.919825,864,KG,08,58
360008802323,PS 83 DONALD HERTZ,950 RHINELANDER AVE,BRONX,NY,10462,(718) 863-1993,1,1,1819,BRONX COUNTY,36005,US,40.849293,-73.858867,1718,KG,08,101
360008603764,IS 303 LEADERSHIP AND COMM SERVICE,1700 MACOMBS RD,BRONX,NY,10453,(718) 583-5466,1,1,363,BRONX COUNTY,36005,US,40.849452,-73.915704,340,06,08,23
360008805969,SCHOOL OF DIPLOMACY,3710 BARNES AVE,BRONX,NY,10467,(718) 994-1028,1,1,425,BRONX COUNTY,36005,US,40.880827,-73.860515,391,06,08,34
360009000227,PS 214,1970 WEST FARMS RD,BRONX,NY,10460,(718) 589-6728,1,1,1043,BRONX COUNTY,36005,US,40.839349,-73.880019,974,PK,08,69
360009001341,MONROE ACADEMY FOR VISUAL ARTS AND DESIGN,1300 BOYNTON AVE,BRONX,NY,10472,(718) 860-8160,1,1,493,BRONX COUNTY,36005,US,40.831837,-73.878635,467,09,12,26
360008605176,BRONX HIGH SCHOOL OF BUSINESS,240 EAST 172ND ST,BRONX,NY,10457,(718) 410-4060,1,1,430,BRONX COUNTY,36005,US,40.83984,-73.911288,398,09,12,32
360009001309,PS 212,1180 TINTON AVE,BRONX,NY,10456,(718) 842-2331,1,1,455,BRONX COUNTY,36005,US,40.828411,-73.900192,428,PK,08,27
360009002350,PS 92,700 EAST 179TH ST,BRONX,NY,10457,(718) 731-7900,1,1,578,BRONX COUNTY,36005,US,40.846343,-73.889535,538,PK,05,40
360008605177,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,240 EAST 172ND ST,BRONX,NY,10457,(718) 410-4040,1,1,478,BRONX COUNTY,36005,US,40.839853,-73.911282,455,06,12,23
360009001339,MONROE ACADEMY FOR BUSINESS LAW,1300 BOYNTON AVE,BRONX,NY,10472,(718) 860-8140,1,1,269,BRONX COUNTY,36005,US,40.831829,-73.878625,257,09,12,12
360011005651,BRONX CHARTER SCHOOL FOR CHILDREN,388 WILLIS AVE,BRONX,NY,10454,(718) 402-3300,1,1,457,BRONX COUNTY,36005,US,40.812593,-73.919936,426,KG,05,31
360009002245,PS 57 CRESCENT,2111 CROTONA AVE,BRONX,NY,10457,(718) 367-9446,1,1,534,BRONX COUNTY,36005,US,40.84868,-73.888943,498,PK,05,36
360013502844,PS 811,1434 LONGFELLOW AVE,BRONX,NY,10459,(718) 589-3060,2,1,723,BRONX COUNTY,36005,US,40.830768,-73.887099,625,09,12,98
360008605178,JONATHAN LEVIN HS OF MEDIA AND COMMUNICATIONS,240 EAST 172ND ST RM 129,BRONX,NY,10457,(718) 992-3709,1,1,401,BRONX COUNTY,36005,US,40.839855,-73.911292,377,09,12,24
360009002260,PS 61 FRANCISCO OLLER,1550 CROTONA PARK EAST,BRONX,NY,10460,(718) 542-7230,1,1,418,BRONX COUNTY,36005,US,40.836422,-73.892781,389,PK,05,29
360008605542,PS 64 PURA BELPRE,1425 WALTON AVE,BRONX,NY,10452,(718) 681-8088,1,1,948,BRONX COUNTY,36005,US,40.840316,-73.915691,885,KG,05,63
360013504469,PS 188,770 GROTE ST,BRONX,NY,10460,(718) 561-2052,2,1,580,BRONX COUNTY,36005,US,40.850428,-73.883856,468,PK,10,112
360009002279,PS 67 MOHEGAN SCHOOL,2024 MOHEGAN AVE,BRONX,NY,10460,(718) 589-8090,1,1,775,BRONX COUNTY,36005,US,40.843998,-73.884481,724,PK,05,51
360008501979,JHS 131 ALBERT EINSTEIN,885 BOLTON AVE,BRONX,NY,10473,(718) 991-7490,1,1,893,BRONX COUNTY,36005,US,40.823296,-73.859866,839,06,08,54
360013504597,HOSPITAL SCHOOLS,3450 EAST TREMONT AVE,BRONX,NY,10465,(718) 794-7260,2,1,411,BRONX COUNTY,36005,US,40.831869,-73.827716,331,KG,12,80
360013502224,PS 168,339 MORRIS AVE,BRONX,NY,10451,(718) 585-2100,2,1,521,BRONX COUNTY,36005,US,40.869921,-73.878308,430,PK,12,91
360008502354,PS 93 ALBERT G OLIVER,1535 STORY AVE,BRONX,NY,10473,(718) 842-2655,1,1,435,BRONX COUNTY,36005,US,40.822122,-73.876969,401,PK,05,34
360016505889,HYDE LEADERSHIP CHARTER SCHOOL,730 BRYANT AVE,BRONX,NY,10474,(718) 991-5500,1,1,945,BRONX COUNTY,36005,US,40.815803,-73.885306,869,KG,11,76
360094305973,ICAHN CHARTER SCHOOL 2,1535 STORY AVE 2ND FL,BRONX,NY,10473,(718) 861-4606,1,1,21,BRONX COUNTY,36005,US,40.822145,-73.876975,-2,N,N,21
360008405520,PS IS 224,345 BROOK AVE,BRONX,NY,10454,(718) 665-9804,1,1,391,BRONX COUNTY,36005,US,40.813643,-73.925953,373,06,08,18
360008502463,JHS 125 HENRY HUDSON,1111 PUGSLEY AVE,BRONX,NY,10472,(718) 822-5186,1,1,677,BRONX COUNTY,36005,US,40.829152,-73.857563,631,06,08,46
360009005807,SCHOOL OF SCIENCE AND APPLIED LEARNING,2050 PROSPECT AVE,BRONX,NY,10457,(718) 584-6310,1,1,649,BRONX COUNTY,36005,US,40.84587,-73.887136,609,PK,05,40
360008405761,CROTONA ACADEMY HIGH SCHOOL,639 55 ST ANNS AVE,BRONX,NY,10457,(718) 402-8378,4,1,135,BRONX COUNTY,36005,US,40.816957,-73.912049,124,09,12,11
360008505186,BRONX GUILD HIGH SCHOOL,1980 LAFAYETTE AVE,BRONX,NY,10473,(718) 597-1587,1,1,328,BRONX COUNTY,36005,US,40.821968,-73.855834,305,09,12,23
360011205672,GRAND CONCOURSE ACADEMY CHARTER SCHOOL,116 118 EAST 169TH ST,BRONX,NY,10452,(718) 590-1300,1,1,402,BRONX COUNTY,36005,US,40.836771,-73.917469,377,KG,05,25
360008405785,SOUTH BRONX ACADEMY FOR APPLIED MEDIA,778 FOREST AVE,BRONX,NY,10456,(718) 401-0059,1,1,354,BRONX COUNTY,36005,US,40.818974,-73.905481,328,06,08,26
360011305688,BRONX CHARTER SCHOOL FOR EXCELLENCE,1960 BENEDICT AVE,BRONX,NY,10462,(718) 828-7301,1,1,469,BRONX COUNTY,36005,US,40.834097,-73.858613,439,PK,07,30
360008405786,ACADEMY OF PUBLIC RELATIONS,778 FOREST AVE,BRONX,NY,10456,(718) 665-8866,1,1,287,BRONX COUNTY,36005,US,40.818974,-73.905481,266,06,08,21
360008602188,PS 42 CLAREMONT,1537 WASHINGTON AVE,BRONX,NY,10456,(718) 583-7366,1,1,543,BRONX COUNTY,36005,US,40.838612,-73.903105,500,PK,05,43
360008502295,PS 72 DR WILLIAM DORNEY,2951 DEWEY AVE,BRONX,NY,10465,(718) 822-5311,1,1,986,BRONX COUNTY,36005,US,40.822978,-73.818074,921,PK,05,65
360013503373,PS 17,778 FOREST AVE,BRONX,NY,10456,(718) 665-5617,2,1,426,BRONX COUNTY,36005,US,40.81897,-73.905466,340,KG,08,86
360008602232,PS 53 BASHEER QUISIM,360 EAST 168TH ST,BRONX,NY,10456,(718) 681-7276,1,1,1461,BRONX COUNTY,36005,US,40.832788,-73.911872,1373,PK,05,88
360008502302,PS 75,984 FAILE ST,BRONX,NY,10459,(718) 860-1630,1,1,666,BRONX COUNTY,36005,US,40.82233,-73.889175,614,PK,05,52
360013504522,JM RAPPORT SCHOOL FOR CAREER DEVELOPMENT,470 JACKSON AVE,BRONX,NY,10455,(718) 993-5581,2,1,645,BRONX COUNTY,36005,US,40.811154,-73.909542,574,09,12,71
360008602238,PS 55 BENJAMIN FRANKLIN,450 ST PAUL SOUTH PLACE,BRONX,NY,10456,(718) 681-6227,1,1,767,BRONX COUNTY,36005,US,40.836153,-73.904915,711,PK,05,56
360013505853,VIDA BOGART SCHOOL FOR ALL CHILDREN,730 BRYANT AVE,BRONX,NY,10474,(718) 542-1537,2,1,425,BRONX COUNTY,36005,US,40.815803,-73.885306,347,KG,08,78
360008502968,BANANA KELLY HIGH SCHOOL,965 LONGWOOD AVE,BRONX,NY,10459,(718) 860-1242,1,1,462,BRONX COUNTY,36005,US,40.817721,-73.897899,437,09,12,25
360008602276,PS 114 LUIS LORENS TORRES SCHOOL,1155 CROMWELL AVE,BRONX,NY,10452,(718) 681-7507,1,1,921,BRONX COUNTY,36005,US,40.834826,-73.923359,866,KG,05,55
360014405787,SOUTH BRONX CHARTER SCHOOL INTER CULTURES AND ARTS,577 EAST 139TH ST,BRONX,NY,10454,(718) 292-5737,1,1,398,BRONX COUNTY,36005,US,40.810327,-73.92271,380,KG,05,18
360008503740,MS 101 EDWARD R BYRNE,2750 LAFAYETTE AVE,BRONX,NY,10465,(718) 829-6372,1,1,495,BRONX COUNTY,36005,US,40.827268,-73.829194,464,06,08,31
360008704310,IS 206 ANN MERSEREAU,2280 AQUEDUCT AVE,BRONX,NY,10468,(718) 584-1570,1,1,414,BRONX COUNTY,36005,US,40.859604,-73.906242,390,05,08,24
360005404452,KIPP ACADEMY CHARTER SCHOOL,250 EAST 156TH ST 4TH FL,BRONX,NY,10451,(718) 665-3555,1,1,772,BRONX COUNTY,36005,US,40.822773,-73.921607,716,KG,11,56
360008602737,IS 229 ROLAND PATTERSON,275 HARLEM RIVER PARK BRIDGE,BRONX,NY,10453,(718) 583-6266,1,1,253,BRONX COUNTY,36005,US,40.852286,-73.922066,220,06,08,33
360008400757,HOSTOS LINCOLN ACADEMY OF SCIENCE,475 GRAND CONCOURSE,BRONX,NY,10451,(718) 518-4333,1,1,571,BRONX COUNTY,36005,US,40.818172,-73.92789,538,06,12,33
360008603747,IS 219 NEW VENTURE SCHOOL,3630 3RD AVE,BRONX,NY,10456,(718) 681-7093,1,1,473,BRONX COUNTY,36005,US,40.833693,-73.903986,442,06,08,31
360008401338,HEALTH OPPORTUNITIES HIGH SCHOOL,350 GERARD AVE,BRONX,NY,10451,(718) 401-1826,1,1,620,BRONX COUNTY,36005,US,40.815856,-73.930079,587,09,12,33
360008604808,PS 204 MORRIS HEIGHTS,1780 DR M L KING JR BLVD,BRONX,NY,10453,(718) 960-9520,1,1,488,BRONX COUNTY,36005,US,40.846822,-73.918305,456,PK,05,32
360008402138,PS MS 29 MELROSE SCHOOL,758 COURTLANDT AVE,BRONX,NY,10451,(718) 292-3785,1,1,812,BRONX COUNTY,36005,US,40.821674,-73.916871,758,PK,08,54
360008605665,URBAN SCIENCE ACADEMY,1000 TELLER AVE,BRONX,NY,10456,(718) 588-8221,1,1,483,BRONX COUNTY,36005,US,40.82797,-73.91367,445,05,08,38
360008605668,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,3630 3RD AVE,BRONX,NY,10456,(718) 538-9726,1,1,568,BRONX COUNTY,36005,US,40.833693,-73.903986,532,07,12,36
360008402218,PS 49 WILLIS AVENUE,383 EAST 139TH ST,BRONX,NY,10454,(718) 292-4623,1,1,734,BRONX COUNTY,36005,US,40.81033,-73.922707,680,PK,05,54
360008605673,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE,1595 BATHGATE AVE,BRONX,NY,10457,(718) 466-7800,1,1,651,BRONX COUNTY,36005,US,40.839597,-73.901899,606,06,12,45
360008703811,MS 390,1930 ANDREWS AVE,BRONX,NY,10453,(718) 583-5501,1,1,461,BRONX COUNTY,36005,US,40.854551,-73.913036,430,06,08,31
360008605693,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,1110 BOSTON RD,BRONX,NY,10456,(718) 542-3700,1,1,473,BRONX COUNTY,36005,US,40.827161,-73.904047,445,09,12,28
360008402578,PS 161 PONCE DE LEON,628 TINTON AVE,BRONX,NY,10455,(718) 292-5478,1,1,650,BRONX COUNTY,36005,US,40.814496,-73.90544,595,PK,05,55
360008703812,THE ANGELO PATRI MIDDLE SCHOOL,2225 WEBSTER AVE,BRONX,NY,10457,(718) 584-1295,1,1,674,BRONX COUNTY,36005,US,40.854391,-73.897229,623,06,08,51
360008405533,PS 157 GROVE HILL,757 CAULDWELL AVE,BRONX,NY,10456,(718) 292-5255,1,1,661,BRONX COUNTY,36005,US,40.819224,-73.90886,610,PK,05,51
360008605793,MOTT HALL BRONX HIGH SCHOOL,1595 BATHGATE AVE,BRONX,NY,10457,(718) 466-6800,1,1,367,BRONX COUNTY,36005,US,40.83961,-73.901935,348,09,12,19
360008703823,MS 399,120 EAST 184TH ST,BRONX,NY,10468,(718) 584-0350,1,2,0,BRONX COUNTY,36005,US,40.85958,-73.900443,-2,07,08,-2
360008505507,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,1980 LAFAYETTE AVE,BRONX,NY,10473,(718) 892-2054,1,1,199,BRONX COUNTY,36005,US,40.82197,-73.855846,186,09,12,13
360008501964,HERBERT H LEHMAN HIGH SCHOOL,3000 EAST TREMONT AVE,BRONX,NY,10461,(718) 904-4200,1,1,3799,BRONX COUNTY,36005,US,40.840131,-73.839246,3599,09,12,200
360008505654,MILLENIUM ART ACADEMY,1980 LAFAYETTE AVE,BRONX,NY,10473,(718) 824-0978,1,1,516,BRONX COUNTY,36005,US,40.821956,-73.855831,491,09,12,25
360008704353,PS 159 LUIS MUMOZ MARIN BILING,2315 WASHINGTON AVE,BRONX,NY,10457,(718) 584-6140,1,1,226,BRONX COUNTY,36005,US,40.855501,-73.893218,205,KG,05,21
360008505657,SCHOOL FOR INQUIRY AND SOCIAL JUSTICE,1025 MORRISON AVE,BRONX,NY,10472,(718) 860-4181,1,1,313,BRONX COUNTY,36005,US,40.825003,-73.873845,287,06,08,26
360008502085,PS 14 SENATOR JOHN CALANDRA,3041 BRUCKNER BLVD,BRONX,NY,10461,(718) 822-5341,1,1,642,BRONX COUNTY,36005,US,40.835345,-73.825876,598,KG,05,44
360008704473,IN TECH ACADEMY AKA MS HS 368,2975 TIBBETTS AVE,BRONX,NY,10463,(718) 432-4300,1,1,1187,NEW YORK COUNTY,36061,US,40.878981,-73.911458,1124,06,12,63
360013501923,PS 721 STEVEN MCSWEENEY SCHOOL,2697 WESTCHESTER AVE,BRONX,NY,10461,(718) 597-6404,2,1,590,BRONX COUNTY,36005,US,40.842698,-73.838885,511,06,12,79
360008505659,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TE,3000 EAST TREMONT AVE,BRONX,NY,10461,(718) 430-6390,1,1,491,BRONX COUNTY,36005,US,40.84012,-73.839262,469,09,12,22
360008502285,PS 69 THE NEW VISION SCHOOL,560 THERIOT AVE,BRONX,NY,10473,(718) 378-4736,1,1,654,BRONX COUNTY,36005,US,40.816878,-73.860635,611,PK,05,43
360008505660,GATEWAY SCHOOL FOR ENVIRONMENTAL RESEARCH AND TECH,1980 LAFAYETTE AVE,BRONX,NY,10473,(718) 824-9327,1,1,498,BRONX COUNTY,36005,US,40.821956,-73.855831,470,09,12,28
360008704693,PS 207,3030 GODWIN TER,BRONX,NY,10463,(718) 796-9645,1,1,434,BRONX COUNTY,36005,US,40.878328,-73.906336,408,PK,02,26
360013502079,PS 12 LEWIS AND CLARK SCHOOL,2555 TRATMAN AVE,BRONX,NY,10461,(718) 409-9040,2,1,305,BRONX COUNTY,36005,US,40.84039,-73.844419,273,06,12,32
360008502293,PS 71 ROSE E SCALA,3040 ROBERTS AVE,BRONX,NY,10461,(718) 822-5351,1,1,1739,BRONX COUNTY,36005,US,40.8456,-73.829695,1634,KG,08,105
360008505661,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD ST,1980 LAFAYETTE AVE,BRONX,NY,10473,(718) 824-1682,1,1,380,BRONX COUNTY,36005,US,40.82197,-73.855851,349,09,12,31
360008704695,PS MS 280 MOSHOLU PARKWAY,3202 STEUBEN AVE,BRONX,NY,10467,(718) 405-6360,1,1,925,BRONX COUNTY,36005,US,40.87718,-73.881572,870,KG,08,55
360008705137,PS 3 RAUL JULIA MICRO SOCIETY,2100 LA FONTAINE AVE,BRONX,NY,10457,(718) 584-1899,1,1,444,BRONX COUNTY,36005,US,40.850225,-73.891842,410,PK,08,34
360008502380,PS 100 ISAAC CLASON,800 TAYLOR AVE,BRONX,NY,10473,(718) 842-1461,1,1,696,BRONX COUNTY,36005,US,40.8219,-73.862654,652,PK,05,44
360008505876,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH,965 LONGWOOD AVE,BRONX,NY,10459,(718) 860-1053,1,1,350,BRONX COUNTY,36005,US,40.817634,-73.897862,330,09,12,20
360008705556,THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC,2780 RESERVOIR AVE,BRONX,NY,10468,(718) 329-8550,1,1,447,BRONX COUNTY,36005,US,40.870329,-73.897048,422,09,12,25
360008502401,PS 107,1695 SEWARD AVE,BRONX,NY,10473,(718) 860-2596,1,1,558,BRONX COUNTY,36005,US,40.818712,-73.868601,523,PK,05,35
360008705569,BRONX DANCE ACADEMY SCHOOL,3617 BAINBRIDGE AVE,BRONX,NY,10467,(718) 515-0410,1,1,284,BRONX COUNTY,36005,US,40.885417,-73.877921,266,06,08,18
360008605794,BRONX CENTER FOR SCIENCE AND MATHEMATICS,1363 FULTON AVE,BRONX,NY,10456,(718) 992-7089,1,1,471,BRONX COUNTY,36005,US,40.833923,-73.902722,444,09,12,27
